"","ACCIDENT_N","ID","LOCATION","DISTANCE","DIRECTION","DATE","TIME","COLL_TYPE","INVOLVED","EXTENT","TRAVERSE","REPNO","PCF","LIGHTING","NUMO_INJ","NUMO_KLD","PARTY1","PARTY2","DOT1","DOT2","MPC1","MPC2","HIGHLIGHT","X","Y","DOCUMENT","MILEPOST","LAT","LONG","x","y","lat","lon","coords.x1","coords.x2"
"4397",11242082800265,0,"Mission St at 4th St","214","West","10/12/2010","08:28 AM","Sideswipe","Bicycle","Complaint of Pain",NA,"4897075","Improper Turning","Daylight","1","0","Bicyclist","Driver","East","East","Proceeding Straight","Proceeding Straight",NA,6011246.27736,2113559.15919,NA,NA,NA,NA,6011246.27736,2113559.15919,-122.404791598105,37.7840643267436,6011246.27735812,2113559.15919342
"4398",11242171701866,0,"Taraval St at 29th Ave","13","East","10/12/2010","05:17 PM","Vehicle - Pedestrian","Pedestrian","Other Visible Injury",NA,"4901616","Ped R/W Violation","Daylight","1","0","Bicyclist","Pedestrian","West","South","Proceeding Straight","Not Stated",NA,5987357.99182,2098947.461,NA,NA,NA,NA,5987357.99182,2098947.461,-122.486362270623,37.7425804503685,5987357.99182354,2098947.46100019
"4399",11242173600821,0,"13th St at Harrison St","0","Not Stated","10/12/2010","05:36 PM","Head-On","Other Motor Vehicle","Other Visible Injury",NA,"4919363","Traffic Signals and Signs","Daylight","3","0","Driver","Driver","East","West","Proceeding Straight","Making Left Turn",NA,6008655,2108308,NA,NA,NA,NA,6008655,2108308,-122.413385024303,37.7695007099885,6008655,2108308
"4400",11242180001467,0,"Dolores St at 18th St","0","Not Stated","10/12/2010","06:00 PM","Broadside","Bicycle","Complaint of Pain",NA,"4919426","Auto R/W Violation","Daylight","1","0","Bicyclist","Driver","South","North","Proceeding Straight","Making Left Turn",NA,6004927,2105444,NA,NA,NA,NA,6004927,2105444,-122.426076121967,37.7614268322405,6004927,2105444
"4401",11242180001584,0,"Taraval St at 26th Ave","0","Not Stated","10/12/2010","06:00 PM","Vehicle - Pedestrian","Pedestrian","Other Visible Injury",NA,"4901612","Traffic Signals and Signs","Daylight","2","0","Bicyclist","Pedestrian","West","South","Proceeding Straight","Proceeding Straight",NA,5988275,2098979,NA,NA,NA,NA,5988275,2098979,-122.483193874563,37.7427204556546,5988275,2098979
"4402",11242215002384,0,"16th St at Folsom St","0","Not Stated","10/12/2010","09:50 PM","Broadside","Bicycle","Other Visible Injury",NA,"4919380","Improper Turning","Dark - Street Lights","1","0","Driver","Bicyclist","East","West","Making Left Turn","Proceeding Straight",NA,6008068,2106795,NA,NA,NA,NA,6008068,2106795,-122.415308318026,37.765313389842,6008068,2106795
"4403",11243071501054,0,"Anza St at 18th Ave","0","Not Stated","10/13/2010","07:15 AM","Broadside","Bicycle","Other Visible Injury",NA,"4919386","Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","North","East","Proceeding Straight","Making Left Turn",NA,5990312,2111969,NA,NA,NA,NA,5990312,2111969,-122.477099617764,37.7785058512977,5990312,2111969
"4404",11243080000544,0,"Hyde St at Golden Gate Ave","83","South","10/13/2010","08:00 AM","Sideswipe","Bicycle","Other Visible Injury",NA,"4897099","Wrong Side of Road","Daylight","1","0","Bicyclist","Driver","South","South","Proceeding Straight","Proceeding Straight",NA,6008144.53606,2112662.8056,NA,NA,NA,NA,6008144.53606,2112662.8056,-122.415459052974,37.7814292991099,6008144.53605616,2112662.8055999
"4405",11243094701201,0,"Post St at Polk St","0","Not Stated","10/13/2010","09:47 AM","Broadside","Bicycle","Complaint of Pain",NA,"4919378","Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","South","East","Proceeding Straight","Proceeding Straight",NA,6006894,2114654,NA,NA,NA,NA,6006894,2114654,-122.419926651844,37.7868262645007,6006894,2114654
"4406",11243104701538,0,"Post St at Taylor St","160","East","10/13/2010","10:47 AM","Other","Non-Collision","Other Visible Injury",NA,"4901669","Other","Daylight","1","0","Driver","Bicyclist","Not Stated","East","Not Stated","Proceeding Straight",NA,6009437.43818,2115008.30117,NA,NA,NA,NA,6009437.43818,2115008.30117,-122.411151950203,37.7879420538781,6009437.43818256,2115008.30117276
"4407",11244091800731,0,"Grant Ave at Ofarrell St","37","North","10/14/2010","09:18 AM","Hit Object","Other Object","Other Visible Injury",NA,"4924800","Other Hazardous Movement","Daylight","1","0","Driver","Bicyclist","North","North","Proceeding Straight","Proceeding Straight",NA,6011297.09262,2114552.09466,NA,NA,NA,NA,6011297.09262,2114552.09466,-122.40468571947,37.7867935335524,6011297.09261899,2114552.09466006
"4408",11244094001073,0,"Vicente St at 20th Ave","0","Not Stated","10/14/2010","09:40 AM","Broadside","Bicycle","Other Visible Injury",NA,"4919391","Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","South","East","Proceeding Straight","Proceeding Straight",NA,5990188,2097685,NA,NA,NA,NA,5990188,2097685,-122.476484830024,37.7392786065542,5990188,2097685
"4409",11245213001053,0,"Grafton Ave at Granada Ave","36","West","10/15/2010","09:30 PM","Sideswipe","Bicycle","Complaint of Pain",NA,"4897729","Improper Passing","Dark - Street Lights","1","0","Bicyclist","Driver","East","West","Proceeding Straight","Proceeding Straight",NA,5995593.00517,2090560.61008,NA,NA,NA,NA,5995593.00517,2090560.61008,-122.457281595465,37.720028749131,5995593.00516981,2090560.61008187
"4410",11246030601110,0,"John F Kennedy Dr at 8th Ave","401","East","10/16/2010","03:06 AM","Sideswipe","Bicycle","Other Visible Injury",NA,"4924562","Other Hazardous Movement","Dark - Street Lights","1","0","Bicyclist","Driver","West","East","Proceeding Straight","Proceeding Straight",NA,5993915.56015,2109671.03081,NA,NA,NA,NA,5993915.56015,2109671.03081,-122.464466739995,37.7724046451224,5993915.56014641,2109671.03081252
"4411",11246234102474,0,"Broad St at Orizaba Ave","45","East","10/16/2010","11:41 PM","Other","Non-Collision","Complaint of Pain",NA,"4924490","Wrong Side of Road","Dark - Street Lights","1","0","Bicyclist",NA,"West",NA,"Proceeding Straight",NA,NA,5994056.9958,2088088.38542,NA,NA,NA,NA,5994056.9958,2088088.38542,-122.462411794647,37.7131522706988,5994056.99580309,2088088.38542318
"4412",11248064200874,0,"Monterey Blvd at Foerster St","204","East","10/18/2010","06:42 AM","Rear-End","Bicycle","Complaint of Pain",NA,"4947684","Unsafe Starting or Backing","Dark - Street Lights","1","0","Driver","Bicyclist","North","East","Backing","Proceeding Straight",NA,5998317.96847,2094697.41374,NA,NA,NA,NA,5998317.96847,2094697.41374,-122.448160083393,37.7315435747128,5998317.96847489,2094697.4137411
"4413",11248172200190,0,"Union St at Laguna St","250","West","10/18/2010","05:22 PM","Broadside","Bicycle","Other Visible Injury",NA,"4924578","Impeding Traffic","Daylight","1","0","Driver","Bicyclist","East","East","Proceeding Straight","Proceeding Straight",NA,6003656.45472,2118647.05243,NA,NA,NA,NA,6003656.45472,2118647.05243,-122.431412953819,37.797607239187,6003656.45471648,2118647.05243056
"4414",11249151000265,0,"Folsom St at Columbia Square St","0","Not Stated","10/19/2010","03:10 PM","Sideswipe","Bicycle","Other Visible Injury",NA,"4924550","Improper Turning","Daylight","1","0","Driver","Bicyclist","East","East","Making Right Turn","Proceeding Straight",NA,6010725,2111309,NA,NA,NA,NA,6010725,2111309,-122.406436431318,37.7778567676928,6010725,2111309
"4415",11249165902379,0,"Marina Blvd at Scott St","0","Not Stated","10/19/2010","04:59 PM","Broadside","Bicycle","Complaint of Pain",NA,"4924534","Wrong Side of Road","Daylight","1","0","Bicyclist","Driver","East","South","Proceeding Straight","Making Right Turn",NA,6000599,2121689,NA,NA,NA,NA,6000599,2121689,-122.442211020043,37.8057858613723,6000599,2121689
"4416",11250163202122,0,"Polk St at Ellis St","0","Not Stated","10/20/2010","04:32 PM","Sideswipe","Bicycle","Other Visible Injury",NA,"4948643","Improper Passing","Daylight","1","0","Bicyclist","Driver","South","South","Passing Other Vehicle","Making Right Turn",NA,6007036,2113632,NA,NA,NA,NA,6007036,2113632,-122.41936283516,37.7840281014718,6007036,2113632
"4417",11250183600821,0,"Polk St at Eddy St","63","North","10/20/2010","06:36 PM","Sideswipe","Bicycle","Other Visible Injury",NA,"4948675","Other Hazardous Movement","Dark - Street Lights","1","0","Driver","Bicyclist","South","South","Parked","Proceeding Straight",NA,6007072.55343,2113356.43121,NA,NA,NA,NA,6007072.55343,2113356.43121,-122.419216819113,37.7832735153877,6007072.55342519,2113356.43120513
"4418",11250213501015,0,"Scott St at Hayes St","0","Not Stated","10/20/2010","09:35 PM","Broadside","Bicycle","Complaint of Pain",NA,"4939557","Traffic Signals and Signs","Dark - Street Lights","1","0","Bicyclist","Driver","North","West","Proceeding Straight","Proceeding Straight",NA,6002125,2110520,NA,NA,NA,NA,6002125,2110520,-122.436130312797,37.7752055149263,6002125,2110520
"4419",11251074400459,0,"Market St at Valencia St","0","Not Stated","10/21/2010","07:44 AM","Broadside","Bicycle","Property Damage Only",NA,"4939550","Improper Turning","Daylight","0","0","Driver","Bicyclist","East","East","Making Right Turn","Proceeding Straight",NA,6006009,2109456,NA,NA,NA,NA,6006009,2109456,-122.422619035427,37.7725039251373,6006009,2109456
"4420",11252220001379,0,"Ellis St at Powell St","256","East","10/22/2010","10:00 PM","Sideswipe","Bicycle","Property Damage Only",NA,"4934178","Unsafe Lane Change","Dark - Street Lights","0","0","Bicyclist","Parked Vehicle","East","Not Stated","Proceeding Straight","Parked",NA,6010625.64725,2114131.62761,NA,NA,NA,NA,6010625.64725,2114131.62761,-122.406979127225,37.7856014804593,6010625.64725219,2114131.62761122
"4421",11254012502063,0,"John F Kennedy Dr at Conservatory East Dr","15","East","10/24/2010","01:25 AM","Hit Object","Non-Collision","Property Damage Only",NA,"4934186","Other Than Driver or Ped","Dark - No Street Lights","0","0","Other","Bicyclist","Not Stated","West","Not Stated","Proceeding Straight",NA,5996123.74985,2109108.272,NA,NA,NA,NA,5996123.74985,2109108.272,-122.456787740124,37.7709864994204,5996123.74984826,2109108.27200143
"4422",11255102101792,0,"Jackson St at Laguna St","0","Not Stated","10/25/2010","10:21 AM","Hit Object","Bicycle","Complaint of Pain",NA,"4933540","Other Hazardous Movement","Daylight","1","0","Driver","Bicyclist","West","West","Stopped in Road","Proceeding Straight",NA,6004139,2116995,NA,NA,NA,NA,6004139,2116995,-122.429625331602,37.7930984621525,6004139,2116995
"4423",11255161602400,0,"6th St at Howard St","0","Not Stated","10/25/2010","04:16 PM","Broadside","Bicycle","Complaint of Pain",NA,"4944498","Auto R/W Violation","Daylight","1","0","Driver","Bicyclist","West","South","Making Left Turn","Proceeding Straight",NA,6010530,2111998,NA,NA,NA,NA,6010530,2111998,-122.407159587508,37.7797376898097,6010530,2111998
"4424",11255201500767,0,"Polk St at Broadway","0","Not Stated","10/25/2010","08:15 PM","Broadside","Bicycle","Complaint of Pain",NA,"4944502","Auto R/W Violation","Dark - Street Lights","1","0","Driver","Bicyclist","North","South","Making Left Turn","Proceeding Straight",NA,6006430,2117985,NA,NA,NA,NA,6006430,2117985,-122.421768675114,37.7959462095349,6006430,2117985
"4425",11256075701819,0,"Grant Ave at Post St","0","Not Stated","10/26/2010","07:57 AM","Broadside","Bicycle","Complaint of Pain",NA,"4939538","Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","East","North","Proceeding Straight","Proceeding Straight",NA,6011156,2115247,NA,NA,NA,NA,6011156,2115247,-122.405222821762,37.7886936919601,6011156,2115247
"4426",11256194501818,0,"Columbus Ave at Chestnut St","0","Not Stated","10/26/2010","07:45 PM","Broadside","Bicycle","Complaint of Pain",NA,"4939526","Unknown","Dark - Street Lights","1","0","Driver","Bicyclist","North","South","Making Left Turn","Proceeding Straight",NA,6008478,2120710,NA,NA,NA,NA,6008478,2120710,-122.414875138034,37.8035436584357,6008478,2120710
"4427",11257064000186,0,"Fulton St at Fillmore St","0","Not Stated","10/27/2010","06:40 AM","Sideswipe","Bicycle","Other Visible Injury",NA,"4939530","Improper Turning","Dark - Street Lights","1","0","Driver","Bicyclist","East","East","Merging","Proceeding Straight",NA,6003460,2111401,NA,NA,NA,NA,6003460,2111401,-122.431575159256,37.7777002783106,6003460,2111401
"4428",11259194502261,0,"Mission St at 23rd St","0","Not Stated","10/29/2010","07:45 PM","Broadside","Bicycle","Property Damage Only",NA,"4929713","Driving Under Influence","Dark - Street Lights","0","0","Driver","Bicyclist","South","East","Proceeding Straight","Proceeding Straight",NA,6007033,2102636,NA,NA,NA,NA,6007033,2102636,-122.41859319832,37.7538355153528,6007033,2102636
"4429",11259195000537,0,"Fulton St at Masonic Ave","0","Not Stated","10/29/2010","07:50 PM","Broadside","Bicycle","Other Visible Injury",NA,"4947731","Other Hazardous Movement","Dark - Street Lights","1","0","Driver","Bicyclist","North","South","Proceeding Straight","Proceeding Straight",NA,5999142,2110799,NA,NA,NA,NA,5999142,2110799,-122.446469219738,37.7758016514558,5999142,2110799
"4430",11262063501593,0,"25th Ave at Lake St","0","Not Stated","11/1/2010","06:35 AM","Broadside","Bicycle","Other Visible Injury",NA,"4957125","Auto R/W Violation","Dark - Street Lights","1","0","Driver","Bicyclist","West","East","Making Left Turn","Proceeding Straight",NA,5988042,2114654,NA,NA,NA,NA,5988042,2114654,-122.48514936621,37.7857461445466,5988042,2114654
"4431",11262084701201,0,"North Point St at Columbus Ave","99","East","11/1/2010","08:47 AM","Rear-End","Bicycle","Complaint of Pain",NA,"4957121","Improper Turning","Daylight","1","0","Driver","Bicyclist","East","East","Proceeding Straight","Proceeding Straight",NA,6007582.07149,2121630.5271,NA,NA,NA,NA,6007582.07149,2121630.5271,-122.418040844418,37.8060208099264,6007582.07149179,2121630.52710232
"4432",11262131300246,0,"Scott St at Post St","0","Not Stated","11/1/2010","01:13 PM","Other","Bicycle","Complaint of Pain",NA,"4957145","Auto R/W Violation","Daylight","1","0","Driver","Bicyclist","South","North","Making Left Turn","Proceeding Straight",NA,6001649,2113926,NA,NA,NA,NA,6001649,2113926,-122.438020927292,37.7845304742843,6001649,2113926
"4433",11263172002307,0,"Valencia St at 17th St","9","North","11/2/2010","05:20 PM","Vehicle - Pedestrian","Pedestrian","Complaint of Pain",NA,"4957176","Ped R/W Violation","Daylight","1","0","Bicyclist","Pedestrian","North","West","Making Right Turn","Proceeding Straight",NA,6006196.4974,2106108.98596,NA,NA,NA,NA,6006196.4974,2106108.98596,-122.421732685721,37.7633243959494,6006196.49739573,2106108.98595509
"4434",11264094800244,0,"San Jose Ave at Day St","6","South","11/3/2010","09:48 AM","Other","Non-Collision","Other Visible Injury",NA,"4932731","Unsafe Speed","Daylight","1","0","Bicyclist",NA,"North",NA,"Proceeding Straight",NA,NA,6005684.16022,2098754.28903,NA,NA,NA,NA,6005684.16022,2098754.28903,-122.422981931958,37.7431011955634,6005684.16022322,2098754.28902623
"4435",11264164201522,0,"Folsom St at 14th St","0","Not Stated","11/3/2010","04:42 PM","Sideswipe","Bicycle","Complaint of Pain",NA,"4957168","Traffic Signals and Signs","Daylight","1","0","Bicyclist","Driver","East","North","Making Left Turn","Proceeding Straight",NA,6008004,2107970,NA,NA,NA,NA,6008004,2107970,-122.415612879403,37.7685360685445,6008004,2107970
"4436",11264180000537,0,"Page St at Clayton St","0","Not Stated","11/3/2010","06:00 PM","Broadside","Bicycle","Other Visible Injury",NA,"4932788","Other Hazardous Movement","Dusk - Dawn","1","0","Bicyclist","Driver","East","South","Proceeding Straight","Making Left Turn",NA,5998439,2108967,NA,NA,NA,NA,5998439,2108967,-122.448769079939,37.7707312712052,5998439,2108967
"4437",11264191802383,0,"Valencia St at 16th St","0","Not Stated","11/3/2010","07:18 PM","Other","Bicycle","Other Visible Injury",NA,"4932800","Other Hazardous Movement","Dark - Street Lights","1","0","Other","Bicyclist","Not Stated","South","Stopped in Road","Proceeding Straight",NA,6006164,2106690,NA,NA,NA,NA,6006164,2106690,-122.421886357989,37.764917890917,6006164,2106690
"4438",11264192804182,0,"7th St at Mission St","170","South","11/3/2010","07:28 PM","Sideswipe","Bicycle","Other Visible Injury",NA,"4932776","Improper Passing","Dark - Street Lights","2","0","Driver","Bicyclist","North","North","Proceeding Straight","Proceeding Straight",NA,6009552.06703,2111705.73074,NA,NA,NA,NA,6009552.06703,2111705.73074,-122.410522054439,37.778880410496,6009552.06703167,2111705.73074148
"4439",11264210010945,0,"Howard St at 11th St","128","East","11/3/2010","09:00 PM","Head-On","Bicycle","Other Visible Injury",NA,"4932723","Other Hazardous Movement","Dark - Street Lights","1","0","Bicyclist","Driver","East","West","Traveling Wrong Way","Proceeding Straight",NA,6008145.45822,2109719.51824,NA,NA,NA,NA,6008145.45822,2109719.51824,-122.415247448098,37.7733477850552,6008145.45821693,2109719.5182361
"4440",11265143801195,0,"Hwy 101 Southbound at Market St","0","Not Stated","11/4/2010","02:38 PM","Broadside","Bicycle","Severe Injury",NA,"4929867","Improper Turning","Daylight","1","0","Driver","Bicyclist","East","East","Proceeding Straight","Proceeding Straight",NA,6005780,2109236,NA,"0",NA,NA,6005780,2109236,-122.423395527673,37.7718869358949,6005780,2109236
"4441",11266172600049,0,"Arguello Blvd at California St","60","North","11/5/2010","05:26 PM","Sideswipe","Bicycle","Complaint of Pain",NA,"4932730","Improper Turning","Dusk - Dawn","1","0","Driver","Bicyclist","South","South","Parking Maneuver","Proceeding Straight",NA,5995542.3862,2114531.94304,NA,NA,NA,NA,5995542.3862,2114531.94304,-122.45919148683,37.7858450626888,5995542.38620464,2114531.94304025
"4442",11267004000275,0,"Haight St at Pierce St","0","Not Stated","11/6/2010","12:40 AM","Other","Non-Collision","Other Visible Injury",NA,"4932734","Unsafe Speed","Dark - Street Lights","1","0","Bicyclist",NA,"East",NA,"Proceeding Straight",NA,NA,6002791,2109225,NA,NA,NA,NA,6002791,2109225,-122.433733894472,37.7716875806029,6002791,2109225
"4443",11267012002438,0,"Divisadero St at Jackson St","0","Not Stated","11/6/2010","01:20 AM","Other","Bicycle","Other Visible Injury",NA,"4963711","Traffic Signals and Signs","Dark - Street Lights","1","0","Driver","Bicyclist","South","West","Proceeding Straight","Proceeding Straight",NA,6000797,2116530,NA,NA,NA,NA,6000797,2116530,-122.441155441126,37.7916318946605,6000797,2116530
